web_url,snippet,source,keywords,pub_date,word_count,headline.main,headline.kicker,headline.content_kicker,headline.print_headline,headline.name,headline.seo,headline.sub,byline.original,byline.organization,title,page,results,total_pages,total_results,genres,spoken_languages,production_countries
https://www.nytimes.com/2019/08/29/movies/falling-inn-love-review.html,"It’s hard to find a reliable, talented, reasonably priced, eco-friendly contractor these days.",The New York Times,"subject: Movies;organizations: Netflix Inc;persons: Kumble, Roger;persons: Milian, Christina;persons: Demos, Adam;creative_works: Falling Inn Love (Movie);",2019-08-29T14:56:44+0000,374.0,‘Falling Inn Love’ Review: A Prize That Needs Some Work,Streaming Movie Review,,A Fine Romance to Watch While Sorting Socks,,,,By Helen T. Verongos,,Falling Inn Love,,,,,nan,nan,nan
https://www.nytimes.com/2019/08/22/movies/hot-air-review.html,Steve Coogan stars in this cumbersome political comedy.,The New York Times,"subject: Movies;persons: Coogan, Steve;persons: Coraci, Frank;creative_works: Hot Air (Movie);persons: Campbell, Neve;",2019-08-22T15:50:09+0000,266.0,‘Hot Air’ Review: A Right-Wing Radio Host Learns to Love Again,,,Hot Air,,,,By Bilge Ebiri,,Hot Air,,,,,nan,nan,nan
https://www.nytimes.com/2019/08/08/movies/love-anthosa-review.html,"Anton Yelchin, who played Chekov in the J.J. Abrams-produced “Star Trek” films, assembled an eclectic filmography before his death at 27 in 2016.",The New York Times,"subject: Documentary Films and Programs;creative_works: Love, Antosha (Movie);persons: Price, Garret;persons: Yelchin, Anton;",2019-08-08T09:00:10+0000,319.0,"‘Love, Antosha’ Review: A Heartbreaking Look at an Actor’s Too-Short Life",Critic’s Pick,,"Love, Antosha",,,,By Glenn Kenny,,"Love, Antosha",,,,,nan,nan,nan
https://www.nytimes.com/2019/06/06/movies/leto-review.html,Kirill Serebrennikov’s gentle mood piece brings an underground music scene to vivid life.,The New York Times,"subject: Music;creative_works: Leto (Movie);persons: Serebrennikov, Kirill S;",2019-06-06T11:00:02+0000,283.0,‘Leto’ Review: Love and Rock in Leningrad,Critic’s Pick,,Leto,,,,By Jeannette Catsoulis,,Leto,,,,,nan,nan,nan
https://www.nytimes.com/2019/05/21/movies/the-tomorrow-man-review.html,Blythe Danner and John Lithgow strain to elevate this twee late-life romance.,The New York Times,"subject: Movies;creative_works: The Tomorrow Man (Movie);persons: Danner, Blythe;persons: Lithgow, John;persons: Jones, Noble;",2019-05-21T11:00:01+0000,280.0,‘The Tomorrow Man’ Review: Love Among the Neuroses,,,"They Whirl, They Twirl, They Tango",,,,By Jeannette Catsoulis,,The Tomorrow Man,,,,,nan,nan,nan
https://www.nytimes.com/2019/05/16/movies/asako-i-and-ii-review.html,The Japanese director Ryusuke Hamaguchi follows up his marathon “Happy Hour” with a story of love among young urbanites.,The New York Times,"subject: Movies;creative_works: Asako I & II (Movie);persons: Hamaguchi, Ryusuke;",2019-05-16T11:00:01+0000,547.0,‘Asako I & II’ Review: Double the Love (and the Heartbreak),Critic’s Pick,,Falling For a Drifter And His Lookalike,,,,By Glenn Kenny,,Asako I & II,,,,,nan,nan,nan
https://www.nytimes.com/2019/05/15/movies/the-sun-is-also-a-star-review.html,"Yara Shahidi and Charles Melton play teenagers falling in love on a hectic, sunny day in New York.",The New York Times,"subject: Movies;creative_works: The Sun Is also a Star (Movie);persons: Russo-Young, Ry;persons: Shahidi, Yara (2000- );persons: Yoon, Nicola (Author);persons: Melton, Charles (1991- );",2019-05-15T16:01:27+0000,697.0,"‘The Sun Is Also a Star’ Review: A Charming, if Generic, Adolescent Love Story",,,A Beautiful Day for Young Hearts,,,,By A.O. Scott,,The Sun Is Also a Star,,,,,nan,nan,nan
https://www.nytimes.com/2019/05/10/movies/sheherazade-review.html,The options are few and most of them involve risk or further deprivation for these French teenagers who face the world with little support.,The New York Times,"subject: Movies;organizations: Netflix Inc;creative_works: Sheherazade (Movie);persons: Marlin, Jean-Bernard;",2019-05-10T11:00:01+0000,350.0,‘Shéhérazade’ Review: Love in the Mean Streets of Marseille,Streaming Movie Review,,,,,,By Helen T. Verongos,,Shéhérazade,,,,,nan,nan,nan
https://www.nytimes.com/2019/05/02/movies/long-shot-review.html,The improbably yet perfectly paired stars play old friends who unexpectedly find love in this charming (and a bit vulgar) romantic comedy.,The New York Times,"subject: Movies;subject: Comedy and Humor;persons: Odenkirk, Bob;persons: Rogen, Seth;persons: Theron, Charlize;creative_works: Long Shot (Movie);persons: Levine, Jonathan A (1976- );",2019-05-02T17:43:25+0000,1025.0,‘Long Shot’ Review: Charlize Theron and Seth Rogen Give Good Heart,Critic’s Pick,,Beating the Odds for Love and Bliss,,,,By Manohla Dargis,,Long Shot,,,,,nan,nan,nan
https://www.nytimes.com/2019/05/02/movies/clara-review.html,A ruthless empiricist searching for life beyond Earth learns a thing or two about life on the planet.,The New York Times,"subject: Movies;creative_works: Clara (Movie);persons: Adams, Patrick J;persons: Esmer, Ennis (1978- );persons: Sherman, Akash;",2019-05-02T11:00:04+0000,256.0,‘Clara’ Review: Love Means Never Having to Say You’re Starry,,,Clara,,,,By Ben Kenigsberg,,Clara,,,,,nan,nan,nan
https://www.nytimes.com/2019/04/19/movies/kalank-review.html,Abhishek Varman’s maximalist melodrama delivers spectacle (some of it mind-numbing) but fails to tell a gripping story.,The New York Times,"subject: Movies;creative_works: Kalank (Movie);persons: Varman, Abhishek;",2019-04-19T15:38:08+0000,479.0,‘Kalank’ Review: A Bollywood Love Story in the Shadow of Partition,,,An Extravagant Spectacle,,,,By Rachel Saltz,,Kalank,,,,,nan,nan,nan
https://www.nytimes.com/2019/04/18/movies/rafiki-review.html,The story of a romance between two Kenyan women was shown at Cannes after being banned in Kenya.,The New York Times,"subject: Movies;persons: Kahiu, Wanuri;creative_works: Rafiki (Movie);persons: Mugatsia, Samantha;persons: Munyiva, Sheila;",2019-04-18T11:00:06+0000,251.0,"‘Rafiki’ Review: Falling in Love, Illegally",,,Rafiki,,,,By Ben Kenigsberg,,Rafiki,,,,,nan,nan,nan
https://www.nytimes.com/2019/03/28/movies/diane-review.html,"Mary Kay Place is astonishing as a weary widow dealing with guilt, heartache and a diminishing circle of friends.",The New York Times,"subject: Movies;creative_works: Diane (Movie);persons: Jones, Kent;persons: Place, Mary Kay;persons: Parsons, Estelle;persons: Martin, Andrea (1947- );",2019-03-28T11:00:01+0000,511.0,"‘Diane’ Review: A Vibrant Tale of Love, Sisterhood and Decline",Critic’s Pick,,"A Vibrant Tale of Love, Sisterhood and Decline",,,,By Jeannette Catsoulis,,Diane,,,,,nan,nan,nan
https://www.nytimes.com/2019/03/14/movies/five-feet-apart-review.html,Haley Lu Richardson and Cole Sprouse navigate the rules of attraction and of a hospital in this film about living with cystic fibrosis.,The New York Times,"subject: Movies;creative_works: Five Feet Apart (Movie);persons: Baldoni, Justin;",2019-03-14T13:00:07+0000,258.0,‘Five Feet Apart’ Review: Ailing Teenagers Live Dangerously for Love,,,Five Feet Apart,,,,By Ben Kenigsberg,,Five Feet Apart,,,,,nan,nan,nan
https://www.nytimes.com/2019/03/13/movies/ash-is-purest-white-review.html,"In Jia Zhangke’s enthralling new feature, Zhao Tao and Liao Fan portray an underworld power couple at the mercy of time and fate.",The New York Times,subject: Movies;persons: Jia Zhang Ke;persons: Liao Fan (1974- );persons: Zhao Tao (1977- );creative_works: Ash Is Purest White (Movie);,2019-03-13T15:44:46+0000,911.0,‘Ash Is Purest White’ Review: Love Smolders and Crime Pays in a Changing China,Critic’s Pick,,"Gangsters’ Paradise Lost, in China",,,,By A.O. Scott,,Ash Is Purest White,,,,,nan,nan,nan
https://www.nytimes.com/2019/03/07/movies/gloria-bell-review.html,The Chilean writer-director Sebastián Lelio finds a perfect partner in Moore for this fantastic remake of his 2013 movie “Gloria.”,The New York Times,"subject: Movies;creative_works: Gloria Bell (Movie);persons: Moore, Julianne;persons: Turturro, John;persons: Lelio, Sebastian;",2019-03-07T18:49:47+0000,991.0,‘Gloria Bell’ Review: Love Is in the Air for a Transcendent Julianne Moore,Critic’s Pick,,"Love, and Some Laughter, Is in the Air",,,,By Manohla Dargis,,Gloria Bell,,,,,nan,nan,nan
https://www.nytimes.com/2019/03/06/movies/black-mother-review.html,"In Khalik Allah’s poetic movie, the most prevalent perspective is not that of a documentarian, but of a filmmaker’s love.",The New York Times,"subject: Documentary Films and Programs;persons: Allah, Khalik (1985- );creative_works: Black Mother (Movie);",2019-03-06T18:30:16+0000,380.0,‘Black Mother’ Review: Exploring the Roots of Life Itself,Critic’s Pick,,"Exploring the Roots of Life Itself, With Love",,,,By Glenn Kenny,,Black Mother,,,,,nan,nan,nan
https://www.nytimes.com/2019/02/28/movies/the-hole-in-the-ground-review.html,"Something strange is going on in the Irish countryside, and it’s not just the giant roiling pit of dirt.",The New York Times,"subject: Movies;creative_works: The Hole in the Ground (Movie);persons: Cronin, Lee (Film Director);",2019-02-28T12:00:09+0000,291.0,‘The Hole in the Ground’ Review: A Horror Film Is Suffocated by a Mother’s Love,,,The Hole  in the Ground,,,,By Teo Bugbee,,The Hole in the Ground,,,,,nan,nan,nan
https://www.nytimes.com/2019/02/20/movies/how-to-train-your-dragon-hidden-world-review.html,The third in this franchise concerns the exigencies that poor Hiccup must face as the leader of Berk.,The New York Times,"subject: Movies;persons: DeBlois, Dean;persons: Baruchel, Jay;persons: ABRAHAM, F MURRAY;persons: Ferrera, America;creative_works: How to Train Your Dragon: The Hidden World (Movie);",2019-02-21T00:02:36+0000,531.0,‘How to Train Your Dragon: The Hidden World’ Review: A Series Scales Up,,,Love Takes Wing Amid Trouble in Utopia,,,,By Ben Kenigsberg,,How to Train Your Dragon: The Hidden World,,,,,nan,nan,nan
https://www.nytimes.com/2019/02/14/movies/a-tuba-to-cuba-review.html,This joyous documentary follows the Preservation Hall Jazz Band to Cuba for a celebration of musical history and common bonds.,The New York Times,"subject: Documentary Films and Programs;creative_works: A Tuba to Cuba (Movie);persons: Herrington, TG;persons: Clinch, Danny;subject: Jazz;organizations: Preservation Hall Jazz Band;",2019-02-14T12:00:01+0000,267.0,‘A Tuba to Cuba’ Review: A New Orleans Jazz Band Makes a Caribbean Connection,Critic’s Pick,,Love Notes Forge a Caribbean Bond,,,,By Jeannette Catsoulis,,A Tuba to Cuba,,,,,nan,nan,nan
https://www.nytimes.com/2019/02/13/movies/fighting-with-my-family-review.html,"Dwayne Johnson helped produce this charming comedy about a family of professional wrestlers, their chops, drops and drama.",The New York Times,"subject: Movies;creative_works: Fighting with My Family (Movie);persons: Merchant, Stephen;persons: Pugh, Florence;persons: Johnson, Dwayne (1972- );persons: Headey, Lena;persons: Frost, Nick;persons: Vaughn, Vince;persons: Lowden, Jack (1990- );",2019-02-13T23:46:10+0000,759.0,"‘Fighting With My Family’ Review: They Body Slam You, Your Mum and Dad. Lovingly.",Critic’s Pick,,They Show Their Love With a Body Slam,,,,By Manohla Dargis,,Fighting With My Family,,,,,nan,nan,nan
https://www.nytimes.com/2019/02/12/movies/sorry-angel-review.html,"Set in early 1990s Paris, Christophe Honoré’s new film presents us with a middle-aged, H.I.V.-stricken writer falling, wearily, for a bookish 20-something.",The New York Times,"subject: Movies;creative_works: Sorry Angel (Movie);persons: Honore, Christophe;",2019-02-12T21:46:52+0000,491.0,"‘Sorry Angel’ Review: A Love Affair Two Men Start, Knowing the End",Critic’s Pick,,Attraction: That’s the Easy Part,,,,By Glenn Kenny,,Sorry Angel,,,,,nan,nan,nan
https://www.nytimes.com/2019/02/07/movies/berlin-i-love-you-review.html,"The once-divided nature of Berlin isn’t given much consideration in this film, part of the Cities of Love series.",The New York Times,"subject: Movies;creative_works: Berlin, I Love You (Movie);persons: Agron, Dianna;persons: Knightley, Keira;persons: Luna, Diego;persons: Mirren, Helen;persons: Rourke, Mickey;persons: Wilson, Luke;",2019-02-07T12:00:01+0000,227.0,"‘Berlin, I Love You’ Review: Many Stories, Not Much Feeling",,,"Berlin, I Love You",,,,By Glenn Kenny,,"Berlin, I Love You",,,,,nan,nan,nan
https://www.nytimes.com/2019/02/07/movies/untogether-review.html,Jemima Kirke and Lola Kirke play damaged siblings in this exasperatingly affected romantic drama from Emma Forrest.,The New York Times,"subject: Movies;persons: Dornan, Jamie;persons: Kirke, Jemima;persons: Kirke, Lola;creative_works: Untogether (Movie);persons: Forrest, Emma;",2019-02-07T12:00:01+0000,269.0,"‘Untogether’ Review: Adrift in Los Angeles, Looking for Love",,,Untogether,,,,By Jeannette Catsoulis,,Untogether,,,,,nan,nan,nan
https://www.nytimes.com/2018/12/20/movies/cold-war-review.html,"In post-World War II Poland, a singer and a piano player find each other, fall in love and soon end up on opposite sides of history.",The New York Times,"subject: Movies;creative_works: Cold War (Movie);persons: Pawlikowski, Pawel;persons: Kot, Tomasz;persons: Kulesza, Agata;persons: Szyc, Borys;persons: Kulig, Joanna;",2018-12-20T17:09:56+0000,981.0,‘Cold War’ Review: Love Without Borders,Critic’s Pick,,A Resonating Love Shall Guide You,,,,By Manohla Dargis,,Cold War,,,,,nan,nan,nan
https://www.nytimes.com/2018/12/12/movies/if-beale-street-could-talk-review.html,"The couple in this adaptation of James Baldwin’s novel are loving while black, an existential truth that is turned into a nightmare.",The New York Times,"subject: Movies;creative_works: If Beale Street Could Talk (Movie);persons: Jenkins, Barry;persons: Baldwin, James (1924-87);persons: James, Stephan (1993- );persons: Layne, KiKi;persons: Wittrock, Finn;",2018-12-12T21:30:02+0000,1057.0,‘If Beale Street Could Talk’ Review: Trusting Love in a World Ruled by Hate,Critic’s Pick,,Love Is Forced to Live in a Nightmare,,,,By Manohla Dargis,,If Beale Street Could Talk,,,,,nan,nan,nan
https://www.nytimes.com/2018/12/06/movies/asher-review.html,Ron Perlman and Famke Janssen star in this film that finds a hired killer dealing with his own mortality.,The New York Times,"subject: Movies;creative_works: Asher (Movie);persons: Caton-Jones, Michael;persons: Perlman, Ron;persons: Janssen, Famke;",2018-12-06T12:00:04+0000,259.0,‘Asher’ Review: An Aging Hit Man Finds Love,,,Asher,,,,By Glenn Kenny,,Asher,,,,,nan,nan,nan
https://www.nytimes.com/2018/12/06/movies/the-partys-just-beginning-review.html,The actress Karen Gillan gets glum to play a depressed young woman in her feature directorial debut.,The New York Times,"subject: Movies;creative_works: The Party's Just Beginning (Movie);persons: Pace, Lee;persons: Gillan, Karen (1987- );persons: Beard, Matthew (1989- );",2018-12-06T12:00:01+0000,264.0,‘The Party’s Just Beginning’ Review: Loss and Love in Inverness,Critic’s Pick,,Topical Depression Above Scotland,,,,By Glenn Kenny,,The Party’s Just Beginning,,,,,nan,nan,nan
https://www.nytimes.com/2018/12/06/movies/the-great-pretender-review.html,"In Nathan Silver’s new film, American bros break the hearts of beautiful Frenchwomen. Realism or wishful thinking?",The New York Times,"subject: Movies;creative_works: The Great Pretender (Movie);persons: Silver, Nathan (Film Director);persons: Garrel, Esther;",2018-12-06T12:00:01+0000,317.0,‘The Great Pretender’ Review: Tedious Love Affairs in Artsy Brooklyn,,,The Great Pretender,,,,By Glenn Kenny,,The Great Pretender,,,,,nan,nan,nan
https://www.nytimes.com/2018/11/29/movies/sicilian-ghost-story-review.html,"Flipping from bucolic to brutal with distressing ease, this beautifully realized movie views a Mafia kidnapping through the prism of first love.",The New York Times,"subject: Movies;creative_works: Sicilian Ghost Story (Movie);persons: Grassadonia, Fabio;persons: Piazza, Antonio;",2018-11-29T12:00:06+0000,258.0,‘Sicilian Ghost Story’ Review: Fairy-Tale Love Meets Real-Life Crime,Critic’s Pick,,Love in an Enchanted Forest Turns Eerie,,,,By Jeannette Catsoulis,,Sicilian Ghost Story,,,,,nan,nan,nan
https://www.nytimes.com/2018/11/08/movies/the-new-romantic-review.html,A college newspaper columnist writes about her experiences trading gifts for sex in a film that squanders its good will.,The New York Times,"subject: Movies;creative_works: The New Romantic (Movie);persons: Barden, Jessica (1992- );persons: Stone, Carly (Film Director);",2018-11-08T12:05:01+0000,269.0,‘The New Romantic’ Review: Experiments With Love and Money,,,The New Romantic,,,,By Teo Bugbee,,The New Romantic,,,,,nan,nan,nan
https://www.nytimes.com/2018/11/08/movies/pimp-review.html,This lurid melodrama follows a female pimp (Keke Palmer) and her girlfriend-prostitute.,The New York Times,"subject: Movies;persons: Palmer, Keke;persons: Gathegi, Edi;persons: Crokos, Christine;creative_works: Pimp (Movie);",2018-11-08T12:00:01+0000,270.0,‘Pimp’ Review: Blaxploitation and Lesbian Love,,,Pimp,,,,By Jeannette Catsoulis,,Pimp,,,,,nan,nan,nan
https://www.nytimes.com/2018/11/08/movies/in-a-relationship-review.html,"Sam Boyd’s gentle, loose-limbed romantic comedy wins no prizes for originality.",The New York Times,"subject: Movies;persons: Roberts, Emma (1991- );persons: ANGARANO, MICHAEL;persons: Hemingway, Dree (1987- );creative_works: In a Relationship (Movie);persons: Boyd, Sam (Film Director);",2018-11-08T12:00:01+0000,253.0,‘In a Relationship’ Review: Two Couples at Opposite Stages of Love,,,In a Relationship,,,,By Jeannette Catsoulis,,In a Relationship,,,,,nan,nan,nan
https://www.nytimes.com/2018/11/01/movies/theyll-love-me-when-im-dead-review-documentary.html,Morgan Neville’s movie tells the tumultuous behind-the-scenes story of the making and near-unmaking of “The Other Side of the Wind.”,The New York Times,"subject: Documentary Films and Programs;creative_works: They'll Love Me When I'm Dead (Movie);persons: Neville, Morgan;creative_works: The Other Side of the Wind (Movie);persons: Welles, Orson;",2018-11-01T13:56:39+0000,794.0,Review: ‘They’ll Love Me When I’m Dead’ Documents Orson Welles’s Last Film,,,The Legend Behind The Scenes,,,,By Manohla Dargis,,They’ll Love Me When I’m Dead’ Documents Orson Welles’s Last Fil,,,,,nan,nan,nan
https://www.nytimes.com/2018/10/25/movies/burning-review.html,The great South Korean director Lee Chang-dong’s latest involves three characters subsumed by desire and rage.,The New York Times,"subject: Movies;creative_works: Burning (Movie);persons: Lee Chang-dong;persons: Yeun, Steven;persons: Murakami, Haruki;",2018-10-25T17:39:04+0000,949.0,"Review: In ‘Burning,’ Love Ignites a Divided World",,,Love Ignites a Divided World,,,,By Manohla Dargis,,"Burning,’ Love Ignites a Divided Worl",,,,,nan,nan,nan
https://www.nytimes.com/2018/10/11/movies/after-everything-review.html,This cancer drama focuses less on the high stakes of illness than on how two young people talk to each other in sickness and in health.,The New York Times,"subject: Movies;creative_works: After Everything (Movie);persons: White, Jeremy Allen;persons: Monroe, Maika;",2018-10-11T11:00:01+0000,268.0,"Review: In ‘After Everything,’ a Young Love Blooms in Crisis",,,After Everything,,,,By Teo Bugbee,,"After Everything,’ a Young Love Blooms in Crisi",,,,,nan,nan,nan
https://www.nytimes.com/2018/09/20/movies/quincy-review-quincy-jones.html,"A documentary reveals its octogenarian subject as still busy and productive, and not a little haunted by memories of friends now gone.",The New York Times,"creative_works: Quincy (Movie);persons: Jones, Quincy;persons: Jones, Rashida;persons: Hicks, Alan;subject: Documentary Films and Programs;subject: Music;organizations: Netflix Inc;",2018-09-20T14:00:01+0000,460.0,Review: ‘Quincy’ Captures a Lifelong Love Affair With Music,,,The Man Behind the Music,,,,By Glenn Kenny,,Quincy’ Captures a Lifelong Love Affair With Musi,,,,,nan,nan,nan
https://www.nytimes.com/2018/09/20/movies/love-gilda-review-saturday-night-live-documentary.html,"Adding to the booming genre of comedian documentaries, this film is an affectionate portrait of one of the first major stars of “Saturday Night Live.”",The New York Times,"subject: Documentary Films and Programs;creative_works: Love, Gilda (Movie);persons: Radner, Gilda;persons: D'Apolito, Lisa;creative_works: Saturday Night Live (TV Program);subject: Television;subject: Comedy and Humor;",2018-09-20T11:00:01+0000,421.0,"Review: In ‘Love, Gilda,’ a Portrait of a Brief and Brilliant Career",,,"Eccentric Charm, Raucous Abandon",,,,By Jason Zinoman,,"Love, Gilda,’ a Portrait of a Brief and Brilliant Caree",,,,,nan,nan,nan
https://www.nytimes.com/2018/09/20/movies/tea-with-the-dames-review.html,"This documentary with a simple premise — Eileen Atkins, Judi Dench, Joan Plowright and Maggie Smith in conversation — delivers insight and gossip.",The New York Times,"subject: Documentary Films and Programs;creative_works: Tea with the Dames (Movie);persons: Dench, Judi;persons: Smith, Maggie;persons: Plowright, Joan;persons: Hebets, Eileen A;persons: Michell, Roger;",2018-09-20T11:00:01+0000,271.0,"Review: In ‘Tea With the Dames,’ Four Legends Dish on Acting and Love",,,Tea With the Dames,,,,By Glenn Kenny,,"Tea With the Dames,’ Four Legends Dish on Acting and Lov",,,,,nan,nan,nan
https://www.nytimes.com/2018/09/13/movies/bel-canto-review-julianne-moore.html,Julianne Moore plays an opera singer trapped in a South American mansion in this disappointingly passionless film.,The New York Times,"subject: Movies;persons: Moore, Julianne;persons: Weitz, Paul;persons: Watanabe, Ken;creative_works: Bel Canto (Movie);",2018-09-13T11:00:01+0000,464.0,"Review: In ‘Bel Canto,’ Music Is the Food of Love and Rebellion",,,This Hostage Can Hold a Tune,,,,By Jeannette Catsoulis,,"Bel Canto,’ Music Is the Food of Love and Rebellio",,,,,nan,nan,nan
https://www.nytimes.com/2018/07/05/movies/the-citizen-review.html,"This Hungarian film is a careful, compassionate and beautifully acted character drama with a social conscience.",The New York Times,"subject: Movies;creative_works: The Citizen (Movie);persons: Vranik, Roland;",2018-07-05T12:00:01+0000,274.0,"Review: In ‘The Citizen,’ an Immigrant Picks a Bad Time to Fall in Love",,,The Citizen,,,,By Glenn Kenny,,"The Citizen,’ an Immigrant Picks a Bad Time to Fall in Lov",,,,,nan,nan,nan
https://www.nytimes.com/2018/06/28/movies/love-cecil-beaton-documentary-review.html,"Lisa Immordino Vreeland’s new documentary is about Cecil Beaton, the British dandy, photographer and theatrical designer.",The New York Times,"subject: Documentary Films and Programs;creative_works: Love, Cecil (Movie);persons: Beaton, Cecil;persons: Vreeland, Lisa Immordino;",2018-06-28T11:00:01+0000,293.0,"Review: In ‘Love, Cecil,’ an Aesthete Ahead of His Time",,,"Love, Cecil",,,,By Glenn Kenny,,"Love, Cecil,’ an Aesthete Ahead of His Tim",,,,,nan,nan,nan
https://www.nytimes.com/2018/05/24/movies/how-to-talk-to-girls-at-parties-review.html,John Cameron Mitchell’s loony romantic comedy encourages young love to bloom in the soil of an alien visitation.,The New York Times,"subject: Movies;creative_works: How to Talk to Girls at Parties (Movie);persons: Mitchell, John Cameron;persons: Fanning, Elle;persons: Sharp, Alexander;",2018-05-24T11:00:01+0000,458.0,Review: An Alien Teaches a Teenage Punk ‘How to Talk to Girls at Parties’,,,Otherworldly Love in a Punk-Rock World,,,,By Jeannette Catsoulis,,How to Talk to Girls at Parties,,,,,nan,nan,nan
https://www.nytimes.com/2018/04/26/movies/review-rogers-park.html,Two couples struggle to find serenity as middle age and its multiple discontents come breathing down their necks.,The New York Times,"subject: Movies;creative_works: Rogers Park (Movie);persons: Henry, Kyle;",2018-04-26T11:00:10+0000,325.0,"Review: In ‘Rogers Park,’ Life and Love in a Chicago Neighborhood",,,Rogers Park,,,,By Glenn Kenny,,"Rogers Park,’ Life and Love in a Chicago Neighborhoo",,,,,nan,nan,nan
https://www.nytimes.com/2018/04/26/movies/love-and-bananas-review-asian-elephants.html,"In this personal movie, the actress Ashley Bell embarks on an elephant rescue in Thailand that also reveals the threats to the animal’s survival.",The New York Times,"creative_works: Love & Bananas: An Elephant Story (Movie);persons: Bell, Ashley (1986- );subject: Elephants;subject: Animal Abuse, Rights and Welfare;subject: Documentary Films and Programs;",2018-04-26T11:00:01+0000,254.0,"Review: In ‘Love & Bananas,’ Uncovering the Plight of the Asian Elephant",,,Love &amp; Bananas: An Elephant Story,,,,By Glenn Kenny,,"Love & Bananas,’ Uncovering the Plight of the Asian Elephan",,,,,nan,nan,nan
https://www.nytimes.com/2018/04/18/movies/godard-mon-amour-review.html,A portrait of a filmmaker in crisis that might have worked better as a comedy sketch.,The New York Times,"subject: Movies;creative_works: Godard Mon Amour (Movie);persons: Hazanavicius, Michel;persons: Godard, Jean-Luc;persons: Wiazemsky, Anne;persons: Garrel, Louis;",2018-04-18T23:02:46+0000,937.0,"Review: If You Love Godard, You’ll Hate-Watch ‘Godard Mon Amour’",,,"A Portrait and, for Some, a Hate-Watch",,,,By A.O. Scott,,Godard Mon Amour,,,,,nan,nan,nan
https://www.nytimes.com/2018/04/12/movies/submergence-review-wim-wenders.html,"In Wim Wenders’s film, Alicia Vikander and James McAvoy are soul mates who find each other before a plotline involving Somali jihadists separates them.",The New York Times,"subject: Movies;creative_works: Submergence (Movie);persons: Vikander, Alicia (1988- );persons: McAvoy, James;persons: Wenders, Wim;persons: Ledgard, J M;persons: Dignam, Erin;subject: Books and Literature;",2018-04-12T11:00:01+0000,591.0,"Review: In ‘Submergence,’ a Love Story Sunk by Geopolitics",,,"They Find Each Other, Then Geopolitics Set In",,,,By Glenn Kenny,,"Submergence,’ a Love Story Sunk by Geopolitic",,,,,nan,nan,nan
https://www.nytimes.com/2018/03/29/movies/love-after-love-review.html,Russ Harbaugh’s debut feature delivers something rarely seen in American movies: a warts-and-all examination of extended grief.,The New York Times,"subject: Movies;creative_works: Love After Love (Movie);persons: Harbaugh, Russ;persons: MacDowell, Andie;",2018-03-29T11:00:01+0000,280.0,"Review: In ‘Love After Love,’ an Unflinching Look at Extended Grief",,,Love After Love,,,,By Jeannette Catsoulis,,"Love After Love,’ an Unflinching Look at Extended Grie",,,,,nan,nan,nan
https://www.nytimes.com/2018/03/29/movies/outside-in-review-jay-duplass-edie-falco.html,Edie Falco and Jay Duplass connect romantically in this life-after-prison drama that prioritizes patience and pragmatism over passion.,The New York Times,"subject: Movies;creative_works: Outside In (Movie);persons: Shelton, Lynn;persons: Duplass, Jay;persons: Falco, Edie;persons: Dever, Kaitlyn;",2018-03-29T11:00:01+0000,422.0,Review: On Parole and in Love in ‘Outside In’,,,On Parole and in Love,,,,By Jeannette Catsoulis,,Outside In,,,,,nan,nan,nan
https://www.nytimes.com/2018/03/15/movies/love-simon-review.html,"This comedy set in a particularly idyllic Atlanta suburb has a gay love story, a blackmailing weasel and surprising emotional resonance.",The New York Times,"subject: Movies;creative_works: Love, Simon (Movie);persons: Berlanti, Greg;persons: Robinson, Nick (1995- );",2018-03-15T17:26:47+0000,272.0,"Review: In ‘Love, Simon,’ a Glossy Teen Romance, the Hero Has a Secret",,,Coming Out Is Complicated,,,,By Glenn Kenny,,"Love, Simon,’ a Glossy Teen Romance, the Hero Has a Secre",,,,,nan,nan,nan
https://www.nytimes.com/2018/03/15/movies/keep-the-change-review.html,"A stubborn thirtysomething sentenced to spend time in an autism support group after an arrest finds romance, in this film starring actors with autism.",The New York Times,"subject: Movies;creative_works: Keep the Change (Movie);persons: Israel, Rachel;",2018-03-15T16:10:25+0000,258.0,"Review: In ‘Keep the Change,’ Two People With Autism Find Love",,,Keep the Change,,,,By Glenn Kenny,,"Keep the Change,’ Two People With Autism Find Lov",,,,,nan,nan,nan
https://www.nytimes.com/2018/02/15/movies/the-party-review-timothy-spall-kristin-scott-thomas.html,Sally Potter directs a very fine cast in a would-be comedy about a calamitously bad evening.,The New York Times,"subject: Movies;creative_works: The Party (Movie);persons: Potter, Sally;persons: Spall, Timothy;persons: Scott Thomas, Kristin;",2018-02-15T12:00:25+0000,598.0,Review: A London Night Goes Wrong in ‘The Party’,,,"  Invite Company. Because After All, Misery Loves It.",,,,By Manohla Dargis,,The Party,,,,,nan,nan,nan
https://www.nytimes.com/2018/02/15/movies/the-housemaid-review.html,"Set in 1953, when the country was under French colonial rule, the story takes place on a plantation that harbors shameful secrets — and an apparition.",The New York Times,"subject: Movies;glocations: Vietnam;persons: Nguyen, Derek;creative_works: The Housemaid (Movie);",2018-02-15T12:00:02+0000,273.0,"Review: In ‘The Housemaid,’ Twisted Love and Angry Ghosts in Vietnam",,,The Housemaid,,,,By Jeannette Catsoulis,,"The Housemaid,’ Twisted Love and Angry Ghosts in Vietna",,,,,nan,nan,nan
